text,label
"ಹೌದು ಜಾತಿಗಳನ್ನ ತೊಡೆದು ಹಾಕಬೇಕು. ಈ ಜಾತಿಗಳಿಂದಲ್ಲೇ ನಮ್ಮ ನಾವು ಕಚ್ಚಾಡುತ್ತಿದ್ದೇವೆ. ಇದರಿಂದ ಬೇರೆ ಧರ್ಮದವರು ದುರುಪಯೋಗ ಮಾಡಿಕೊಂಡು ನಮ್ಮ ದೇಶವನ್ನ ಕೆಡವಾಕ್ಕುತ್ತದೆ. ಈ ಬುವಿ ಮೇಲೆ ಮಾನವ ಜಾತಿಯೊಂದೆ ಅದರಲ್ಲಿ ಒಂದು ಗಂಡು ಇನ್ನೊಂದು ಹೆಣ್ಣು, ಮಿಕ್ಕಿದೆಲ್ಲಾ ಮೂರ್ಖರು ಮಾಡಿದ್ದು...",0
ಬಡಿಗೇರ್ ಸರ್ ನಿಮ್ಮ ಸತ್ಯವಾದ ವಾದಕ್ಕೆ ನಮನಗಳು,0
Tumba nataka ninu,1
Nimmappuda India nenah ogu srilankan nim Ramayan naddidu srilanka nalli alva,1
 @pms-Safuwanpm  baddi maklu sabru(keluvru),1
ಜಾತಿ ಜಾತಿ ಅಂತ ಬಡದಾಡೋರಿಗೆ ಇದು ಒಂದು ಒಳ್ಳೆ ತೀರ್ಪಂತ ನನ್ ಭಾವನೆ,0
ಇದು ಆರೆಸೆಸ್ ಹಗಲು ನಾಟಕ,1
Brahmanara taane sresta. Ennuva jaatyvaadave akanda baratada naasakke kaarana haytu. Karma nu illa .somaarigaly dudiyalaaradavru danda pindagalu srustyside jaati,1
Longu Machu togali,0
😂ಅದೇನ್ ಮಾತಾಡ್ತಾ ಇದ್ದಳೋ ಭವ್ಯ 😂 ಮುಂಬೈ ಅಟ್ಯಾಕ್ ಆದಾಗ ಅದು ಫೇಲ್ ಆಗೋ ತರ ಆಗೋಕೆ ಕಾಂಗ್ರೆಸ್ ಎಷ್ಟು ಪ್ರಯತ್ನ ಮಾಡಿತ್ತು ಅನ್ನೋದನ್ನ ಕಾಂಗ್ರೆಸ್ ರಾಜಕಾರಣಿ ನೆ ಹೇಳಿದ್ದಾನೆ 😂.. ಈ ಯಮ್ಮಗೆ ತಲೇಲಿ ಒಂದು ರೂಪಾಯಿ ಡಿಟೇಲ್ಸ್ ಇಲ್ಲ,1
"Obba amebedkar astuu saadane maadida mele estuu sankeyalliroo dalitaru saadane muulaka munde banni 😮😮😮😮😮yaaru yarannu tuliyoke aagalla ,belesooku aagalla ,adu swantaa saamartyada mele mele badaaga nam samaaja badalaagutte😂😂😂😂😂",0
ಅಮರ್ ಸರ್ ನೀವು ಸಮಾಜದ ಬಗ್ಗೆ ನಿಜವಾದ ಕಾಳಜಿಯುಳ್ಳ ಮಾಧ್ಯಮದವರಾಗಿದ್ದೀರಿ ಮೊದಲಿಗೆ ನನ್ನ ತುಂಬು ಹೃದಯದ ಅಭಿನಂದನೆಗಳು ಸಾರ್ ನೀವು ತಿಳಿಸಿದಂತೆ ಹಿಂದಿನ ದಿನಗಳಲ್ಲಿ   ನಾವು ಶಾಲೆಯಲ್ಲಿ ಓದುವಾಗ ಜಾತಿ ವ್ಯವಸ್ಥೆ ಅಷ್ಟಾಗಿ  ಕಾಣುತ್ತಿರಲಿಲ್ಲ ಆದರೆ ಈ ದಿನದಲ್ಲಿ ನಿಜವಾದ ವಿದ್ಯಾವಂತರೇ ತಮ್ಮ ಹೆಸರುಗಳ ಮುಂದೆ ಹಾಗೂ ಮಕ್ಕಳ ಹೆಸರುಗಳ ಮುಂದೆ ಮೊದಲು ಇಲ್ಲದಂತಹ ಜಾತಿ ಸೂಚಕ ಪದ ನಾಮಗಳನ್ನು ತಿದ್ದುಪಡಿ ಮಾಡಿ ಸೇರಿಸಿಕೊಳ್ಳುತ್ತಿರುವುದು ಹೆಚ್ಚಾಗಿ ಕಾಣುತ್ತಿದ್ದು ಈ ರೋಗವು ಮೊದಲಿಗೆ ಉತ್ತರ ಭಾರತದಲ್ಲಿ ಮಾತ್ರ ಇತ್ತು ಈಗ ಕರ್ನಾಟಕದಲ್ಲಿ ಹರಡುತ್ತಿದ್ದು ಮುಂದಿನ ದಿನಗಳಲ್ಲಿ ಇದು ಸಮಾಜಕ್ಕೆ ಮಾರಕವಾಗಬಹುದು,0
"Ambedkar ge sabru agi convert agalu offer bandittu, adre avaru bhouddah dharma swikar madiddu",1
Jatiyate manasika Roaga,0
ಶುಭೋದಯ ಅಮರಪ್ರಸಾದ್ ಒಂದು ಮಾತು ಈ ಜೀವ ಜಗತ್ತಿನಲ್ಲಿ ಎಲ್ಲಾರಿಗೂ  ಪ್ರಕೃತಿಮಾತೆಯ ನೀತಿ ಒಂದೇ. ಪರಮಪಾಪಿಯ ಪುಣ್ಯವಂತ ಎಲ್ಲಾ ಒಂದೇ ಇಲ್ಲಿ ಈ ರುದ್ರಭೂಮಿಯಲ್ಲಿ ಅದರೆ ಮನುಷ್ಯ ಶಾಶ್ವತ ಇಲ್ಲ ಈ ಭೂಮಿ ಮೇಲೆ ಈ ಮಾವನಿಗೆ ನೂರಾರು ಜಾತಿ ನೂರಾರು ಕುಲ ನೂರಾರು ನೀತಿ ನೂರಾರು ಆರ್ಥ ವಿಲ್ಲದ ಜೀವನ ಓಂ ಶಾಂತಿ,0
First national flag sariyagi nudri 🇮🇳,0
ಅಮರ್ ಪ್ರಸಾದ್ ಸರ್ ರವರೇ ಇಂದು ನಾವು ದಲಿತ ಎಂಬ ಪದವೇ ನೀಚ ತನದ್ದು ಡಾ! ಬಿ ಆರ್ ಅಂಬೇಡ್ಕರ್ ಇಲ್ಲದೆ ಹೋಗಿದ್ದರೆ ಇಡೀ ಭಾರತವೇ ಛಿದ್ರವಾಗಿ ಹೋಗುತ್ತಿತ್ತು 573 ಸಾಮಂತ ರಾಜರನೆಲ್ಲ ಒಕ್ಕೂಟದ ವ್ಯವಸ್ಥೆಯೊಳಗೆ ತರದೆ ಇದ್ದಾರೆ ಮನುಸ್ಮೃತಿ ಎಂಬ ನೀಚ ಗ್ರಂಥ ದಿಂದ ನಮ್ಮನ್ನು ಈ ಭೂಮಿಯಲ್ಲಿನಮಗೆ ಜನಿಸುವುದಕ್ಕೂ ಸಾಧ್ಯವಾಗುತ್ತಿರಲಿಲ್ಲ   ಜಾತಿ ವಿರುದ್ಧ ಹೋರಾಡಿದ ಎಲ್ಲಾ ದಿವ್ಯ ಚೇತನಗಳಿಗೂ ಹಾಗೂ ಇಂದು ತಮ್ಮ ಜಾತಿಯ ಬಗ್ಗೆ ಅರಿವು ಮೂಡಿಸುತ್ತಿರುವ ತಮಗೂ ಅನಂತ ಭೀಮ ಪ್ರಣಾಮಗಳು.🎉,1
Bari hindu hindu hindu anta helooodu alla enadru Hindu janakke olledu madu modalu  amele matadu,0
Lofar ninage mana maryade ideya,1
"Sir it's all right, but any realy hindu or deshapremi in karnataka bjp???obba layyakkada leader illa KA nalli 😮",1
Yaru heli kottaddhu nininge ee history.. Rss shakeyalli kalisidda?,1
ಇದೆಲ್ಲವನ್ನು ನಾವು ಸೃಷ್ಠಿಸಿಕೊಂಡ ಕರ್ಮಕಾಂಡಗಳು.ಹುಟ್ಟಿದ ಸಮಯದಲ್ಲಿ ಮೊದಲು ಹೆಣೊ.ಗಂಡೊ ಎಂದು ಮಾತ್ರ ನಮೂದಿಸಲಾಗುತ್ತದೆ.ನಂತರ ಮಗು ಬೆಳೆದಂತ್ತೆ ಅವರ ತಲೆಯಲ್ಲಿ ಸಮಾಜದ ಅನಿಷ್ಟಗಳನ್ನ ತುಂಬಿ .ನೂರೆಂಟು ಕಟ್ಟಳೆಗಳನ್ನ ತುಂಬಿ ಮನುಷ್ಯ ಮೌಲ್ಯಗಳನ್ನೆ ಮರೆಯುವಂತ್ತೆ ಮಾಡುತ್ತದೆ ಈ ಸಮಾಜ,0
ಜೈ ಶ್ರೀ ರಾಮ್ 🎉,0
ಅದಕ್ಕೆ ನಮಗೆ RSS ಇಷ್ಟಾ ಆಗೋದು.,0
ನ್ಯಾಯದಿಶರಿಗೆ ತುಂಬ ಹೃದಯದ ದನ್ಯವಾದವುಗಳು. ಒಳ್ಳೆ ತೀರ್ಪು ಕೊಟ್ಟಿದಾರೆ.,0
ಹುಲಿ ಹೆಂಗಿದೆ? ಅಂತ zoo ನಲ್ಲಾದ್ರೂ ನೋಡಿದ್ದೀಯಾ??? ಸಾಬಿ 😂😂😂,1
Oyc Pm adare,0
😂😂😂🤣🤣🤣 olge congress bjp onde.🤣🤣 Bandu nodu Bijapur ge..,0
ಮನುಷ್ಯ ಜಾತಿ ತಾನೊಂದೇ ವಲಂ...,0
"School ಅಲ್ಲಿ ಇರೋವಾಗ ಒಬ್ಬ ಹುಡ್ಗ ಇನ್ನೊಬನ geometry box ಕದ್ದ..ಅವಾಗ ಅವನ ಅಮ್ಮ ನನ್  ಮಗ ತಪ್ಪೇ ಮಾಡಿಲ್ಲ ಪಾಪ ಇವನೇ ಹೊಸ box na ತೋರ್ಸಿ ನನ್ ಮಗನಿಗೆ ಬೇಜಾರು ಮಾಡಿದ್ದು , ಅವ್ರ್ ಮಗ ತುಂಬಾ ಒಳ್ಳೆ ಹುಡಗ ಸುಮ್ನೆ yenu ಮಾಡೋಲ್ಲ  ಬೇಕಾದ್ರೆ aa box amount ಕೊಡ್ತೀನಿ adu idu.. finally box ಕೊಟ್ಟಿಲ, ಕಾಸು ಕೊಟ್ಟಿಲ,  ತಪ್ಪು ಒಪ್ಪಿಕೊಂಡಿಲ್ಲ,  ಮಗನಿಗೆ ಬುದ್ದಿ ನು  ಹೇಳಿಲ್ಲ.. ಅದೇ ಹುಡಗ after 20years murder case ಅಲ್ಲಿ wanted and absconding.


ಇನ್ನು Muslims ಅವ್ರನ್ನ ಬಿಟ್ಟು ಕೊಡೋಲ್ಲ.. ಕನ್ನಡ ನೆಟ್ಟಗೆ ಬರದಿದ್ದರೂ ಕಷ್ಟ ಪಟ್ಟು ಬೇರೆ ಅವರ ಬಗ್ಗೆ  ಹೇಳ್ತ ಇರೋ ಮುಲ್ಲಾ.. ಒಂದು ಸಲ ಆದರೂ ಒಂದು ಮಾತು ಇದು ತಪ್ಪು ಅಂತ ಹೇಳೋಕೆ ಆಗಿಲ್ಲ.. ಆಗೋದು ಇಲ್ಲ.  ಒಂದು ಗಂಟೆ ಬೇರೆ ಧರ್ಮದಲ್ಲಿ ಇದೆ ನೋಡಿ ಅಂತ ಬೆಟ್ಟು ಮಾಡೋಕೆ ಗೊತ್ತಿರೋನಿಗೆ ಇದು ಗೊತ್ತಿಲ್ವ ..  ಕಥೆ ಹೊಡಿತಾವ್ನೆ ಖದೀಮ.. ಈವರೆಗೆ ಬುದ್ದಿ ಜ್ಞಾನ ಭಾವನೆ ಸಾಮರಸ್ಯದ ಇದೆಲ್ಲ ಅವ್ರು ಬಲಗೊಳ್ಳೋ ವರೆಗೆ ನಿಮ್ಮಿಂದ ಬಯಸೋದು ಅಷ್ಟೇ.. 3 ಮುಲ್ಲಾ ಹೇಳೋದು ಒಟ್ನಲ್ಲಿ problem muslims ಅಲ್ಲ ಅವರ ಗ್ರಂಥ ಅಲ್ಲ ಅವರ ಮದ್ರಸ ಮಸೀದಿ ಅಲ್ಲ.. ಬೇರೆ ಧರ್ಮ ಬೇರೆ ಸರ್ಕಾರ and most importantly modi ಮತ್ತು amit shah🫡. So ಇವರ ಹಿಂದೂ ಬ್ರದರ್ಸ್ ಗಳೇ ದೆಂಗುಸ್ಕೊಳೋಕೆ ready ಇರಿ😂.. sanghi, andha bhakta ಇನ್ನು ಏನ್ ಏನೋ ಕರೆಸಿಕೊಳ್ಳೋ real ಹಿಂದೂ,  ಏನೂ ಹೇಳೋಕೆ ಆಗದೆ silent ಆಗಿ ಇರೋ ಉಳಿದಿರೋ ಹಿಂದುಗಳಿಗೆ ಒಂದು ವಿನಂತಿ🙏. ನೀವ್ yenu ಮಾಡೋದು ಬೇಡ just ಒಂದೇ ಒಂದು ಮಾಡಿ ಆ ನನ್ ಮಕ್ಳ business ಯಾವದೇ ಇರಲಿ ಒಂದು rupee ಅಲ್ಲ ಒಂದು ಪೈಸೆ ನು ಖರೀದಿ ಮಾಡ್ಬೇಡಿ ಅಷ್ಟ್ ಮಾಡಿ ನಿಮ್ ಜೀವನ ನೀವ್ ನೋಡ್ಕೊಳ್ಳಿ ಸಾಕು 🙏🙏",1
Dalithara virudda saveeraaru varsadind daurjanya nadeuthide yavaga niluthe thilisi,1
"ಸೂಲೆಬೆಲೆ ಚಕ್ರವರ್ತಿ, ನಿಮಗೆ ಕೈಮುಗಿದು ಕೇಳಿಕೊಳ್ಳುತ್ತೇನೆ ರಾಜ್ಯದ ತಾಲೂಕಿಗೆ,, ಇದೇ ರೀತಿ ಹಿಂದುಗಳನ್ನು ತಿಳುವಳಿಕೆ ಹೇಳಿ,,,,",0
Hange bijapur murka Jana yavaga buddi barutto eno,0
ನೀವೂ ಹೇಳಿದ ಪ್ರೀತಿಯೊಂದು ಸತ್ಯ,0
Beru sametha.ketu hake🎉,0
ಇದೇ ತರ ಅತ್ಯಾಚಾರ ಮಾಡಿದವರಿಗೆ ಯಾಕೆ ಶಿಕ್ಷೆ ಕೊಡ್ತಾ ಇಲ್ಲಾ ನಮ್ಮ ದೇಶ,1
This chanel BYCOAT  chaddi,1
Elru hindugale,0
420 nan maga,1
NRC nu tanni awru swlpa proof Matte documents tarli,0
ಇವತ್ತಿನ ಹಾಗೆ ನಾಳೆ ಇರುವುದಿಲ್ಲ..... ಯಾವಾಗ ಏನು ಬೇಕಾದರೂ ಆಗಬಹುದು...,0
Jai BJP,0
"ನಾ ಕಂಡ ಜ್ಞಾನವಂತ ಪತ್ರಕರ್ತರು, ಇದು ಸಮಾಜಕ್ಕೆ ಬೇಕಾದಂತಹ ಬಹುಮುಖ್ಯ ಮಾಹಿತಿ, ತಿಳಿದುಕೊಂಡು ಅಪ್ಪಿಕೊಂಡರೆ ತುಂಬಾ ಒಳ್ಳೆಯದು,👏👏👏",0
ಅರುಣ್ ನೀವು ಚಡ್ಡಿ ಹಾಕೊಂಡು ಬಂದು ಚರ್ಚೆಯಲ್ಲಿ ಭಾಗವಹಿಸಿ.......,1
ಅಮರ್ ಸರ್ ಈ ವಿಡಿಯೋ ಬಹಳ ಉಪಯುಕ್ತವಾಗಿದೆ ಜಾತಿ ವ್ಯವಸ್ಥೆ  ಮಾನಸಿಕ ರೋಗ ಇದನ್ನು ಎಲ್ಲರೂ ಒಟ್ಟಾಗಿ ಸೇರಿ ತೊಲಗಿಸಬೇಕು ಪ್ರಪಂಚವೇ ಗೌರವಿಸುವ ಸಂವಿಧಾನ ಶಿಲ್ಪಿ ವಿಶ್ವಜ್ಞಾನಿ ಬಾಬಸಾಹೇಬ್ ಅಂಬೇಡ್ಕರ್ ರವರನ್ನೇ ಗೌರವಿಸದೆ ಜಾತಿ ಕಣ್ಣಿನಿಂದ ನೋಡುವ ನಮ್ಮ ದೇಶದ ಈ ದರಿದ್ರ ಅವಿವೇಕಿಜನರಿಗೆ ಏನು ಹೇಳಬೇಕು 😡......ನಿಮ್ಮ ಕಾಳಜ್ಜಿಗೆ ಧನ್ಯವಾದಗಳು ಅಮರ್ ಬ್ರದರ್ 🙏🙏🙏🌹🌹🌹,0
ಉಗಿರಿ ಮುಖಕ್ಕೆ...,1
Udri tunni,1
Aye pratap simha ninu swalpa bai mochkundu iru ningey sunmey muslmanrna kadey kai hag beda sumnitlaha,1
ನಾವು ಸುಮ್ನೆ ಜೈನ ಧರ್ಮ ಸ್ವೀಕಾರ ಮಾಡಬೇಕು,0
"Atrocities case missuse adre adna highlight madri specific cases, adre idhu misuse agiru case alla.
Mathe enundh sari yochne madbeku atrocities madbekadre.",0
Yesht hedarsti marya ninu 😂,0
Sulemaklu thaktu ela ana,1
ಯಾರ ಅಪನ ಆಸ್ತಿ ಇದೆ ಇದು ಹಿಂದುಸ್ತಾನ್ ಹಿಂದುಗಳ ಆಸ್ತಿ ಯಾಕೆ ಬಿಟಿ ಬಿಡಬೆಕು ಇವರನ್ನು ಇಲೀಂದ ಪಾಕಿಸ್ತಾನಕೆ ಓಡಿಸಬೇಕು,0
ಕಾಂಗ್ರೆಸ್ ಮತ್ತು ಬ್ರಿಟಿಷ್ ಆಡಳಿತ ಸಿದ್ಧಾಂತ ಒಂದೇ ಒಡೆದು ಅಳುವ ನೀತಿ,1
ದೊಡ್ಡ ಸುಳ್ಳು ಗಾರ sule ಬೆಲೆ 😂,0
Nimmappandantu allave alla,0
ಬಸನಗೌಡ 🚩🚩🚩🚩🚩🚩,0
Ambedkar helilla .....nimma kattukathegalu heluthe ashte.....,1
ಪ್ರತಾಪ್ ಸಿಂಹ ಅವರು ಏನೋ miss ಹಾಗಿ 2014  19 Frist war ಅಂತ ಹೇಳಿದ್ದಾರೆ   ಅದನ್ನೇ ನಾವು ಗೇಲಿ ಮಾಡಬಾರದು ಅವರು ದೇಶದ ಮುಂದಿನ ಭವಿಷ್ಯದ ಬಗ್ಗೆ ಅಪಾರ ಕಾಳಜಿ  ಹೊಂದಿದ್ದರೆ,0
Evanobba 420,1
Modhlu rape case  kole  Madowru  rajakarni  galu  madtiro anyayagag ethara sikshe  kodi dhayivitu  kanunu  yelrarigu  ondhe sikshe kodbeku 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,1
JAI SANATANA DHARMA. JAI SULIBELE,0
Soli ge bele illa,0
Ivanu suli bele illa sulebele 🤣🤣🤣,1
Hucha yatnal bewarsi,1
Lee lapanga sule magana namma desh bharth edu sarwa darma samanathe indha kudide nimmanth alka sule makkalindh hindhu -muslimm antha jegala achchuwa kelsa madatha edri,1
Nkn ರಂಗಣ್ಣ ಇದ್ದದಿರೇ ಇನ್ನ ಇತ್ತು ಉಮಾರಿ ಷರೀಪ್ ಗೇ,0
Tiga muchkod hogla,1
"ಹೇಯ್ ಪೆದ್ದು ಇವರೆಲ್ಲ ಭಯಂಕರ ಬ್ರಷ್ಟಚಾರ ಮಾಡ್ತಾ ಇರುವರು...! 

ಮಾಡೋ ಕೆಲ್ಸಾ ಮಾಡ್ದೆ ಇಲ್ಲದೆ ಮಾತಾಡ್ಕೊಂಡು ಟೈಮ್ ಪಾಸ್ ಮಾಡ್ತವೆ...!",1
ಮೊದಲು ಹಿಂದೂಗಳು ಕಾಂಗ್ರೆಸ್ಗೆ ಬೂಟ್ ಕಾಲಲ್ಲಿ ಹೊಡಿಬೇಕು,0
Ban hindu bord,0
mucho sako timha nindu nataka,1
Sawidana dalli elli barediddare school college ge ijaab aakondu banni anta heli????,0
"India not Hindu rastra India Muslim rastra,muslimstan",1
ಸ್ಮಿತ   ಅಲ್ವೋ  ಭವ್ಯ,1
"Appa mahaanubhava, first world war aagiddu 2014-2019 ralli alla.....1914-1918 ralli..... history sariyaagi tilkindu maatadu. Well educated politician!",1
ಹೇ ಹುಚ್ಚಾ ಬಿಜೆಪಿ ಅಧಿಕಾರದಲ್ಲಿ ಶಿವಮೊಗ್ಗದಲ್ಲಿ ಹರೀಶ್ ಅನ್ನುವ ಯುವಕ ಹತ್ಯೆ ಆಹ್ತು ಅದಕ್ಕೆ ಬಿಜೆಪಿ ಸರ್ಕಾರ ಕಾರಣ ನಾ,1
"Lo loafer nimma vijay mallya, nirav modi, lalit modi looti maadi hogbittru, nimma cd cases mlas ge kalusu, ninu hoga.. Bjp will loose upcoming elections.. Thats why this hijab issue..",1
C Zinda b,0
Brother Main problem bartirodu marrage time nalli yakandre avru non-vegetarian agirtare innodkade vegitarian agirtare edrindagi family galalli intercaste marriage ge permission sigtilla,0
ಜಾತಿ ವ್ಯವಸ್ಥೆ ತೊಲಗಳಿ,0
ಸೂಲೆಬೆಲೆ ಗೆ ಕೆಲಸ ಇಲ್ಲ ಅದಕ್ಕೆ ಹೊಟ್ಟೆ ಪಾಡಿಗೆ ಬೆಂಕಿ ಹಚ್ಚೋ ಕೆಲಸಕ್ಕೆ ಇಳಿದಿದ್ದಾರೆ ಬಡವರ ಮಕ್ಕಳನ್ನ ಬೀದಿಗೆ ತರೊಬದಲು ಅವನೆ ಇಳಿದರೆ ಎಷ್ಟು ಜನರನ್ನ ಓಡಿತಾನೆ ನೋಡಬೇಕು ಈ ಅಯೋಗ್ಯ. ಸ್ಟೇಜ್ ಮೇಲೆ ನಿಂತು ಮಾತನಾಡುವ ಬದಲು ನೀನೆ ಜಗಳಕ್ಕೆ ಇಳಿ ಅಯೋಗ್ಯ. ಮಾತು ಬಿಟ್ರೆ ಸುಳ್ಳೆ ಇವನ ಬಂಡವಾಳ. ದುಡಿದು ತಿನ್ನೋದು ಕಲಿಯೋ ಮುಠ್ಠಾಳ,1
Bijapur maga alla. Naheemaga,1
 @shabeerkhpasha4473  ಯಾಕೋ ಹಂದಿ ಹಲ್ಲು ಕೀರಿತ ಇದೆ 😀😀😀😀😀😀🤩,1
"Bjp, Rss etc avrde kutantra",0
"ನೀಚ ಕಾಂಗ್ರೆಸ್ ಸರ್ಕಾರ ವನ್ನು ಮೊದಲು ಕಿತ್ತು ಹೊಗೆಯ ಬೇಕು .
ಮತ್ತು ಮುಸ್ಲಿಮರ ಮತದಾನ ಮಾಡುವ ಹಕ್ಕನ್ನು ತೆಗೆದು ಹಾಕಬೇಕು .",1
"ಸ್ಮಿತಾರವರೇ ನೀವು ಈ ವಿಷಯದಲ್ಲಿ ಇನ್ನಷ್ಟು ಸ್ಮಾರ್ಟ್ ಆಗಿ ಪ್ರಶ್ನಿಸಬೇಕಿತ್ತು ಅಥವಾ ಪ್ರತಿಕ್ರಿಯೆಯನ್ನು ನೀಡಬೇಕಿತ್ತು ಅಥವಾ ನೀಡುವವರನ್ನು ಕೂರಿಸಿಕೊಳ್ಳಬೇಕಿತ್ತು ಎನಿಸುತ್ತದೆ. 

ನಾಟಕ 1 - ಭಯೋತ್ಪಾದಕರಿಗೆ ಧರ್ಮ ಇಲ್ಲ - ಹಾಗಾದರೆ ಅವರ ಹೆಸರು ಡಿಎಸ್ಎ ವರದಿ  ಅವರ ಹುಟ್ಟು ಮತ್ತು ಕುಟುಂಬದ ಧರ್ಮದ ಬಗ್ಗೆ ಮಾಹಿತಿಯನ್ನು ಕೊಡುತ್ತಿದೆಯಲ್ಲಾ? 
ನಾಟಕ್ 2 - ಆರೋಪಿಗೆ soft corner ತೋರಿಸುವುದಿಲ್ಲ ಎನ್ನುತ್ತಲೇ, ಅವನು ಆ ರಾಸಾಯನಿಕ ಪದಾರ್ಥವನ್ನು ಮನೆಗೆ ಸಾಗಿಸುತ್ತಿದ್ದಿರಬೇಕು ಎಂದು ವಕೀಲರಂತೆ ವಾದ ಮಂಡಿಸುವುದೇಕೆ? ವೈಯಕ್ತಿಕ ಉಪಯೋಗಕ್ಕೆ ಯಾರಾದರೂ ಆ ಪ್ರಮಾಣದಲ್ಲಿ ಇಂತಹ ವಸ್ತುವನ್ನು ಸಾಗಿಸುತ್ತಾರೆಯೇ? ಅಲ್ಲದೇ ಈಗಾಗಲೇ ಬಂಧಿತರು ಕೆಲವು ವಿಷಯಗಳನ್ನು ಒಪ್ಪಿಕೊಂಡಗಿದೆ. 

ನಾಟಕ್ 3 - ರ್ಯಾಡಿಕಲ್ಸ್ ಗಳನ್ನು ಯಾವ ವಿಚಾರಣೆಗಳು ಮತ್ತು ಸಾಕ್ಷಿಗಳಿಲ್ಲದೇ, ಕೇವಲ ಅವರ ಮಾತು ಮತ್ತು ವೇಷಭೂಷಣಗಳನ್ನು ನೋಡಿ, ಅವರ ಮೇಲೆ ಕ್ರಮ ಕೈಗೊಳ್ಳುತ್ತಾರೆ ಎಂದು ಇವರಿಗೆ ಹೇಳಿದವರು ಯಾರು? 

ಇನ್ನೊಂದು ಚರ್ಚೆಯಲ್ಲಿ ಆ ಬಾಲನ್ ನಂತಹ  ಕಚಡಾನನ್ನು ಈ ವಿಷಯದ ಬಗ್ಗೆ ಮಾತನಾಡಲು ಕರೆಯುತ್ತೀರಿ. ಇದು ನಿಜಕ್ಕೂ  ಅಸಹ್ಯ. 

ಗಾಂಧೀಜಿಯವರ ಹತ್ಯೆಯನ್ನೇ ಇಂದಿಗೂ ಎತ್ತಿ ಹಿಡಿದು ಆರ್ ಎಸ್ ಎಸ್ ಅನ್ನು ದೂಷಿಸುವ ಜನರಿಗೆ, ಈಗ ಸುಮಾರು 50 ವರ್ಷಗಳಲ್ಲಿ ಆರ್ ಎಸ್ ಎಸ್ ದೇಶದ ಒಳಿತಿಗಾಗಿ ಮಾಡಿರುವ ಕೆಲಸಗಳೇನು ಮತ್ತು ಇತರ ಸಂಘಟನೆಗಳ ಅಡಿಯಲ್ಲಿ ನಡೆದ ಹೀನ ಕೃತ್ಯಗಳೆಷ್ಟು ಎನ್ನುವುದನ್ನು ಅರ್ಥ ಮಾಡಿಸಬೇಕಾದ ಜವಾಬ್ದಾರಿ ನಿಮ್ಮಂತಹ ಸುದ್ದಿ ವಾಹಿನಿಗಳ ಮೇಲಿದೆ.

ಈ ಮುಸ್ಲಿಂ ಪಂಡಿತ ಭಾರತೀಯರಿಗೆ ನಿಜಕ್ಕೂ ಭಾರತವನ್ನು ಇಂತಹ ಪಾಪಿಗಳಿಂದ ರಕ್ಷಿಸಬೇಕೆಂಬ‌ ಕಾಳಜಿ‌ ಇದ್ದರೆ, ಅವರು ತಮ್ಮ ತಮ್ಮ ಸಮುದಾಯಗಳಲ್ಲಿ ಅರಿವನ್ನು ಮೂಡಿಸುವ ಅಗತ್ಯವಿದೆ. ಆಗಬೇಕಾದದ್ದು ಅದು. ಇವರು ಮಾತನಾಡುವುದೇ ಒಂದು, ಅವರು ಮಾಡುವುದೇ ಇನ್ನೊಂದು. 

ಈ ಮುಸ್ಲಿಂ ಪಂಡಿತರಿಗೆ ನಿಜವಾ",1
ಅದಕ್ಕೆ ಕಂಡ ಕಂಡವರ ಆಸ್ತಿ ಹೊಡಿ ಮತಾಂತರ ಮಾಡಬೇಕಾ ಮುಚೋ,0
ದಯವಿಟ್ಟು ಮನುಧರ್ಮವೇ ಮೂಲ ಗ್ರಂಥ ಆ ಧರ್ಮವನ್ನೇ ಎಲ್ಲರೂ ಪಾಲಿಸುತ್ತಿರುವುದು  ಇದು ಯಾರ ತಪ್ಪೂ ಅಲ್ಲ ಆದ್ದರಿಂದ ವರ್ಣ ಮತ್ತು ಜಾತಿಯನ್ನು ಯಾರೂ ಏನೂ ಮಾಡೋಕ್ಕೆ ಸಾದ್ಯವಿಲ್ಲ,0
ಇವನಿಗೆ ಅವನಿಗೆ ಇಬ್ರಿಗೆ ಒದ್ರೆನೆ ದೇಶ ಬಲಿಷ್ಠ ಆಗೋದು. ಇಲ್ಲಂದ್ರೆ ದೇಶದ ಭದ್ರತೆ ಕಷ್ಟ ಇದೆ.,0
Sabrige huttida kanthri nanmakkalu sida dksoza gujrivala akhilesh mulla mamtaz begam mudigouda ivarannu kelabeku,1
"Sir nimmondige idiyadad i deshada baktariddare , nimmanna suttaktare.",0
ಎಲ್ಲಾ  ಓ ಕೆ ಅದರೆ ನಮ್ಮ  ಹಿ0ದುಗಳು  ಹಿ0ದುಗಳ ಮೇಲೆ ದ್ವೇಷ ಕಾರುವುದನನ್ನ ನಿಲ್ಲಿಸಿ ಸ್ವಲ್ಪ ವಾದರು ಬಾ0ದವಿಯತೆಯನು  ತೋ ರಿದರೆ  ನಮ್ಮ ದೇಶ ಉದ್ದಾರ ವಾದೀತು,1
E sabinanmaganna talli pakistanakke,1
Ninnantha komu crimi e rajayadalli    iddare E desha uddaragalla rajya uddaragalla.le bosudika e desha namdu badukudu sayodu illa navu .ninga pak mela prithi idra alle hogi sayi.e desha ninna appandalla idu namma desha,0
